Parameter Count: 5555528
Training with 208200 image pairs
/home/navid/.local/lib/python3.10/site-packages/torch/functional.py:504: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at ../aten/src/ATen/native/TensorShape.cpp:3190.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
/home/navid/.local/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[ 23200,  0.0000849]     0.7894,     0.8970,     0.9245,     3.3523, 
[ 23300,  0.0000848]     0.8034,     0.9026,     0.9285,     3.3348, 
[ 23400,  0.0000848]     0.8046,     0.9086,     0.9331,     2.8042, 
[ 23500,  0.0000847]     0.8012,     0.9027,     0.9291,     2.8428, 
[ 23600,  0.0000846]     0.8124,     0.9137,     0.9376,     2.3720, 
[ 23700,  0.0000845]     0.7902,     0.8928,     0.9188,     4.3385, 
[ 23800,  0.0000844]     0.7983,     0.9028,     0.9282,     2.8080, 
[ 23900,  0.0000843]     0.7991,     0.9023,     0.9279,     2.8156, 
[ 24000,  0.0000842]     0.8086,     0.9078,     0.9317,     3.0312, 
[ 24100,  0.0000841]     0.8163,     0.9167,     0.9409,     2.3193, 
[ 24200,  0.0000841]     0.8041,     0.9047,     0.9307,     2.7858, 
[ 24300,  0.0000840]     0.7994,     0.9003,     0.9259,     2.8850, 
[ 24400,  0.0000839]     0.8028,     0.9023,     0.9283,     3.0427, 
[ 24500,  0.0000838]     0.8049,     0.9044,     0.9287,     3.2809, 
[ 24600,  0.0000837]     0.8129,     0.9070,     0.9317,     2.5771, 
[ 24700,  0.0000836]     0.7896,     0.8942,     0.9202,     3.6237, 
[ 24800,  0.0000835]     0.8021,     0.9035,     0.9285,     2.6657, 
[ 24900,  0.0000834]     0.8155,     0.9106,     0.9353,     2.2766, 
[ 25000,  0.0000834]     0.8094,     0.9077,     0.9327,     2.6855, 
Validation (clean) EPE: 1.759164, 1px: 0.842919, 3px: 0.934235, 5px: 0.955239
Validation (final) EPE: 2.335289, 1px: 0.811446, 3px: 0.910091, 5px: 0.936929
[ 25100,  0.0000833]     0.8137,     0.9099,     0.9335,     2.8615, 
